Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
1980, BS1, 1, 88.24, 12.93, 0, 365, 0, 
1981, BS1, 1, 46.4, 12.98, 0, 365, 0, 
1982, BS1, 1, 40.57, 13.42, 0, 365, 0, 
1983, BS1, 1, 53.27, 13.45, 0, 365, 0, 
1984, BS1, 1, 51.32, 13.29, 0, 365, 0, 
1985, BS1, 1, 111.96, 14.18, 0, 365, 0, 
1986, BS1, 1, 53.27, 13.45, 0, 365, 0, 
1987, BS1, 1, 50.39, 14, 0, 365, 0, 
1988, BS1, 1, 95.85, 14.09, 0, 365, 0, 
1989, BS1, 1, 53.83, 13.08, 0, 365, 0, 
1990, BS1, 1, 50.39, 14, 0, 365, 0, 
1991, BS1, 1, 72.82, 13.33, 0, 316, 0, 
1992, BS1, 1, 33.99, 13.28, 0, 365, 0, 
1993, BS1, 1, 67.51, 13.66, 0, 365, 0, 
1994, BS1, 1, 95.85, 14.09, 0, 365, 0, 
1995, BS1, 1, 46.4, 12.98, 0, 365, 0, 
1996, BS1, 1, 53.35, 13.33, 0, 310, 0, 
1997, BS1, 1, 65.39, 14.26, 0, 365, 0, 
1998, BS1, 1, 72.94, 13.6, 0, 365, 0, 
1999, BS1, 1, 72.94, 13.6, 0, 365, 0, 
2000, BS1, 1, 62.71, 13.59, 0, 365, 0, 
2001, BS1, 1, 36.6, 13.21, 0, 331, 0, 
2002, BS1, 1, 72.94, 13.6, 0, 365, 0, 
2003, BS1, 1, 53.27, 13.45, 0, 365, 0, 
2004, BS1, 1, 62.95, 14.6, 0, 365, 0, 
2005, BS1, 1, 33.31, 13.18, 0, 340, 0, 
2006, BS1, 1, 72.82, 13.33, 0, 316, 0, 
2007, BS1, 1, 111.96, 14.18, 0, 365, 0, 
2008, BS1, 1, 62.95, 14.6, 0, 348, 0, 
2009, BS1, 1, 46.4, 12.98, 0, 365, 0, 
2010, BS1, 1, 33.99, 13.28, 0, 365, 0, 
2011, BS1, 1, 125.73, 13.8, 0, 365, 0, 
2012, BS1, 1, 68, 13.54, 0, 365, 0, 
2013, BS1, 1, 72.82, 13.33, 0, 317, 0, 
2014, BS1, 1, 53.83, 13.08, 0, 365, 0, 
2015, BS1, 1, 49.54, 12.62, 0, 365, 0, 
2016, BS1, 1, 53.83, 13.08, 0, 365, 0, 
2017, BS1, 1, 125.73, 13.8, 0, 365, 0, 
2018, BS1, 1, 78.95, 13.32, 0, 365, 0, 
2019, BS1, 1, 125.73, 13.8, 0, 365, 0, 
2020, BS1, 1, 41.07, 13.67, 0, 365, 0, 
2021, BS1, 1, 111.96, 14.18, 0, 365, 0, 
2022, BS1, 1, 72.94, 13.6, 0, 365, 0, 
2023, BS1, 1, 40.57, 13.42, 0, 348, 0, 
2024, BS1, 1, 103.92, 12.7, 0, 365, 0, 
2025, BS1, 1, 125.73, 13.8, 0, 365, 0, 
2026, BS1, 1, 95.85, 14.09, 0, 365, 0, 
2027, BS1, 1, 103.92, 12.7, 0, 365, 0, 
2028, BS1, 1, 33.99, 13.28, 0, 365, 0, 
2029, BS1, 1, 33.31, 13.18, 0, 337, 0, 
2030, BS1, 1, 51.32, 13.29, 0, 349, 0, 
2031, BS1, 1, 88.24, 13.96, 0, 365, 0, 
2032, BS1, 1, 41.07, 13.67, 0, 365, 0, 
2033, BS1, 1, 65.39, 14.26, 0, 350, 0, 
2034, BS1, 1, 78.95, 13.32, 0, 365, 0, 
2035, BS1, 1, 46.4, 12.98, 0, 365, 0, 
2036, BS1, 1, 88.24, 13.96, 0, 365, 0, 
2037, BS1, 1, 68, 13.54, 0, 365, 0, 
2038, BS1, 1, 33.99, 13.28, 0, 365, 0, 
2039, BS1, 1, 111.96, 14.18, 0, 365, 0, 
2040, BS1, 1, 46.4, 12.98, 0, 365, 0, 
2041, BS1, 1, 111.96, 14.18, 0, 365, 0, 
2042, BS1, 1, 53.83, 13.08, 0, 365, 0, 
2043, BS1, 1, 58.51, 12.97, 0, 365, 0, 
2044, BS1, 1, 41.07, 13.67, 0, 365, 0, 
2045, BS1, 1, 53.35, 13.33, 0, 312, 0, 
2046, BS1, 1, 49.54, 12.62, 0, 365, 0, 
2047, BS1, 1, 78.95, 13.32, 0, 365, 0, 
2048, BS1, 1, 78.95, 13.32, 0, 365, 0, 
2049, BS1, 1, 53.35, 13.33, 0, 313, 0, 
2050, BS1, 1, 103.92, 12.7, 0, 365, 0, 
2051, BS1, 1, 36.6, 13.21, 0, 330, 0, 
2052, BS1, 1, 103.92, 12.7, 0, 365, 0, 
2053, BS1, 1, 88.24, 13.96, 0, 365, 0, 
2054, BS1, 1, 53.35, 13.33, 0, 310, 0, 
2055, BS1, 1, 65.39, 14.26, 0, 365, 0, 
2056, BS1, 1, 67.51, 13.66, 0, 365, 0, 
2057, BS1, 1, 49.54, 12.62, 0, 365, 0, 
2058, BS1, 1, 88.24, 12.93, 0, 365, 0, 
2059, BS1, 1, 58.51, 12.97, 0, 365, 0, 
2060, BS1, 1, 82.93, 13.62, 0, 365, 0, 
2061, BS1, 1, 41.07, 13.67, 0, 365, 0, 
2062, BS1, 1, 50.39, 14, 0, 365, 0, 
2063, BS1, 1, 82.93, 13.62, 0, 365, 0, 
2064, BS1, 1, 65.39, 14.26, 0, 365, 0, 
2065, BS1, 1, 49.54, 12.62, 0, 365, 0, 
2066, BS1, 1, 36.6, 13.21, 0, 334, 0, 
2067, BS1, 1, 68, 13.54, 0, 365, 0, 
2068, BS1, 1, 49.54, 12.62, 0, 365, 0, 
2069, BS1, 1, 62.95, 14.6, 0, 365, 0, 
2070, BS1, 1, 111.96, 14.18, 0, 365, 0, 
2071, BS1, 1, 53.83, 13.08, 0, 365, 0, 
2072, BS1, 1, 41.07, 13.67, 0, 365, 0, 
2073, BS1, 1, 68, 13.54, 0, 365, 0, 
2074, BS1, 1, 33.99, 13.28, 0, 365, 0, 
2075, BS1, 1, 125.73, 13.8, 0, 365, 0, 
2076, BS1, 1, 51.32, 13.29, 0, 350, 0, 
2077, BS1, 1, 58.51, 12.97, 0, 365, 0, 
2078, BS1, 1, 88.24, 13.96, 0, 365, 0, 
2079, BS1, 1, 116.87, 13.14, 0, 344, 0, 
1980, BS2, 2, 112.87, 12.86, 0, 315, 0, 
1981, BS2, 2, 62.13, 12.91, 0, 365, 0, 
1982, BS2, 2, 53.67, 13.43, 0, 339, 0, 
1983, BS2, 2, 67.86, 13.41, 0, 365, 0, 
1984, BS2, 2, 69.45, 13.18, 0, 307, 0, 
1985, BS2, 2, 163.84, 14.03, 0, 365, 0, 
1986, BS2, 2, 67.86, 13.41, 0, 365, 0, 
1987, BS2, 2, 72.48, 14.03, 0, 365, 0, 
1988, BS2, 2, 128.01, 14.02, 0, 365, 0, 
1989, BS2, 2, 77.13, 13.14, 0, 365, 0, 
1990, BS2, 2, 72.48, 14.03, 0, 365, 0, 
1991, BS2, 2, 99.56, 13.3, 0, 307, 0, 
1992, BS2, 2, 47.08, 13.31, 0, 365, 0, 
1993, BS2, 2, 90.85, 13.63, 0, 320, 0, 
1994, BS2, 2, 128.01, 14.02, 0, 365, 0, 
1995, BS2, 2, 62.13, 12.91, 0, 365, 0, 
1996, BS2, 2, 74.95, 13.22, 0, 292, 0, 
1997, BS2, 2, 88.29, 14.09, 0, 322, 0, 
1998, BS2, 2, 103.4, 13.57, 0, 365, 0, 
1999, BS2, 2, 103.4, 13.57, 0, 365, 0, 
2000, BS2, 2, 83.88, 13.49, 0, 365, 0, 
2001, BS2, 2, 48.7, 13.14, 0, 322, 0, 
2002, BS2, 2, 103.4, 13.57, 0, 365, 0, 
2003, BS2, 2, 67.86, 13.41, 0, 365, 0, 
2004, BS2, 2, 80.52, 14.37, 0, 334, 0, 
2005, BS2, 2, 46.64, 13.12, 0, 322, 0, 
2006, BS2, 2, 99.56, 13.3, 0, 303, 0, 
2007, BS2, 2, 163.84, 14.03, 0, 365, 0, 
2008, BS2, 2, 80.52, 14.37, 0, 322, 0, 
2009, BS2, 2, 62.13, 12.91, 0, 365, 0, 
2010, BS2, 2, 47.08, 13.31, 0, 365, 0, 
2011, BS2, 2, 173.81, 13.52, 0, 320, 0, 
2012, BS2, 2, 90.54, 13.52, 0, 365, 0, 
2013, BS2, 2, 99.56, 13.3, 0, 304, 0, 
2014, BS2, 2, 77.13, 13.14, 0, 365, 0, 
2015, BS2, 2, 73.06, 12.59, 0, 348, 0, 
2016, BS2, 2, 77.13, 13.14, 0, 365, 0, 
2017, BS2, 2, 173.81, 13.52, 0, 365, 0, 
2018, BS2, 2, 108.55, 13.36, 0, 340, 0, 
2019, BS2, 2, 173.81, 13.52, 0, 365, 0, 
2020, BS2, 2, 56.52, 13.53, 0, 301, 0, 
2021, BS2, 2, 163.84, 14.03, 0, 365, 0, 
2022, BS2, 2, 103.4, 13.57, 0, 365, 0, 
2023, BS2, 2, 53.67, 13.43, 0, 340, 0, 
2024, BS2, 2, 140.62, 12.49, 0, 365, 0, 
2025, BS2, 2, 173.81, 13.52, 0, 365, 0, 
2026, BS2, 2, 128.01, 14.02, 0, 365, 0, 
2027, BS2, 2, 140.62, 12.49, 0, 316, 0, 
2028, BS2, 2, 47.08, 13.31, 0, 365, 0, 
2029, BS2, 2, 46.64, 13.12, 0, 324, 0, 
2030, BS2, 2, 69.45, 13.18, 0, 313, 0, 
2031, BS2, 2, 121.6, 13.69, 0, 320, 0, 
2032, BS2, 2, 56.52, 13.53, 0, 305, 0, 
2033, BS2, 2, 88.29, 14.09, 0, 317, 0, 
2034, BS2, 2, 108.55, 13.36, 0, 348, 0, 
2035, BS2, 2, 62.13, 12.91, 0, 365, 0, 
2036, BS2, 2, 121.6, 13.69, 0, 312, 0, 
2037, BS2, 2, 90.54, 13.52, 0, 365, 0, 
2038, BS2, 2, 47.08, 13.31, 0, 365, 0, 
2039, BS2, 2, 163.84, 14.03, 0, 365, 0, 
2040, BS2, 2, 62.13, 12.91, 0, 365, 0, 
2041, BS2, 2, 163.84, 14.03, 0, 365, 0, 
2042, BS2, 2, 77.13, 13.14, 0, 365, 0, 
2043, BS2, 2, 76, 12.98, 0, 365, 0, 
2044, BS2, 2, 56.52, 13.53, 0, 300, 0, 
2045, BS2, 2, 74.95, 13.22, 0, 293, 0, 
2046, BS2, 2, 73.06, 12.59, 0, 365, 0, 
2047, BS2, 2, 108.55, 13.36, 0, 336, 0, 
2048, BS2, 2, 108.55, 13.36, 0, 349, 0, 
2049, BS2, 2, 74.95, 13.22, 0, 296, 0, 
2050, BS2, 2, 140.62, 12.49, 0, 365, 0, 
2051, BS2, 2, 48.7, 13.14, 0, 323, 0, 
2052, BS2, 2, 140.62, 12.49, 0, 317, 0, 
2053, BS2, 2, 121.6, 13.69, 0, 315, 0, 
2054, BS2, 2, 74.95, 13.22, 0, 297, 0, 
2055, BS2, 2, 88.29, 14.09, 0, 312, 0, 
2056, BS2, 2, 90.85, 13.63, 0, 365, 0, 
2057, BS2, 2, 73.06, 12.59, 0, 351, 0, 
2058, BS2, 2, 112.87, 12.86, 0, 318, 0, 
2059, BS2, 2, 76, 12.98, 0, 365, 0, 
2060, BS2, 2, 118.42, 13.58, 0, 365, 0, 
2061, BS2, 2, 56.52, 13.53, 0, 322, 0, 
2062, BS2, 2, 72.48, 14.03, 0, 365, 0, 
2063, BS2, 2, 118.42, 13.58, 0, 365, 0, 
2064, BS2, 2, 88.29, 14.09, 0, 317, 0, 
2065, BS2, 2, 73.06, 12.59, 0, 351, 0, 
2066, BS2, 2, 48.7, 13.14, 0, 324, 0, 
2067, BS2, 2, 90.54, 13.52, 0, 365, 0, 
2068, BS2, 2, 73.06, 12.59, 0, 347, 0, 
2069, BS2, 2, 80.52, 14.37, 0, 333, 0, 
2070, BS2, 2, 163.84, 14.03, 0, 365, 0, 
2071, BS2, 2, 77.13, 13.14, 0, 365, 0, 
2072, BS2, 2, 56.52, 13.53, 0, 312, 0, 
2073, BS2, 2, 90.54, 13.52, 0, 365, 0, 
2074, BS2, 2, 47.08, 13.31, 0, 365, 0, 
2075, BS2, 2, 173.81, 13.52, 0, 365, 0, 
2076, BS2, 2, 69.45, 13.18, 0, 309, 0, 
2077, BS2, 2, 76, 12.98, 0, 350, 0, 
2078, BS2, 2, 121.6, 13.69, 0, 315, 0, 
2079, BS2, 2, 158.67, 12.88, 0, 331, 0, 
1980, BS3, 3, 134.76, 13.07, 0, 315, 0, 
1981, BS3, 3, 80.39, 13.19, 0, 365, 0, 
1982, BS3, 3, 67.83, 13.82, 0, 344, 0, 
1983, BS3, 3, 83.7, 13.6, 0, 365, 0, 
1984, BS3, 3, 88.5, 13.38, 0, 306, 0, 
1985, BS3, 3, 210.58, 14.26, 0, 365, 0, 
1986, BS3, 3, 83.7, 13.6, 0, 365, 0, 
1987, BS3, 3, 94.9, 14.34, 0, 313, 0, 
1988, BS3, 3, 169.44, 14.33, 0, 365, 0, 
1989, BS3, 3, 100.16, 13.53, 0, 365, 0, 
1990, BS3, 3, 94.9, 14.34, 0, 312, 0, 
1991, BS3, 3, 124.45, 13.71, 0, 304, 0, 
1992, BS3, 3, 60.26, 13.72, 0, 365, 0, 
1993, BS3, 3, 115.95, 14.06, 0, 365, 0, 
1994, BS3, 3, 169.44, 14.33, 0, 365, 0, 
1995, BS3, 3, 80.39, 13.19, 0, 365, 0, 
1996, BS3, 3, 97.83, 13.35, 0, 294, 0, 
1997, BS3, 3, 113.41, 14.27, 0, 323, 0, 
1998, BS3, 3, 134.68, 13.91, 0, 365, 0, 
1999, BS3, 3, 134.68, 13.91, 0, 365, 0, 
2000, BS3, 3, 113.08, 13.77, 0, 365, 0, 
2001, BS3, 3, 61.42, 13.48, 0, 317, 0, 
2002, BS3, 3, 134.68, 13.91, 0, 365, 0, 
2003, BS3, 3, 83.7, 13.6, 0, 365, 0, 
2004, BS3, 3, 103.51, 14.55, 0, 332, 0, 
2005, BS3, 3, 62.51, 13.43, 0, 323, 0, 
2006, BS3, 3, 124.45, 13.71, 0, 304, 0, 
2007, BS3, 3, 210.58, 14.26, 0, 365, 0, 
2008, BS3, 3, 103.51, 14.55, 0, 331, 0, 
2009, BS3, 3, 80.39, 13.19, 0, 365, 0, 
2010, BS3, 3, 60.26, 13.72, 0, 365, 0, 
2011, BS3, 3, 225.48, 13.61, 0, 320, 0, 
2012, BS3, 3, 117.37, 13.86, 0, 365, 0, 
2013, BS3, 3, 124.45, 13.71, 0, 301, 0, 
2014, BS3, 3, 100.16, 13.53, 0, 365, 0, 
2015, BS3, 3, 96.62, 12.97, 0, 365, 0, 
2016, BS3, 3, 100.16, 13.53, 0, 365, 0, 
2017, BS3, 3, 225.48, 13.61, 0, 318, 0, 
2018, BS3, 3, 137.28, 13.7, 0, 351, 0, 
2019, BS3, 3, 225.48, 13.61, 0, 320, 0, 
2020, BS3, 3, 72.85, 13.73, 0, 325, 0, 
2021, BS3, 3, 210.58, 14.26, 0, 365, 0, 
2022, BS3, 3, 134.68, 13.91, 0, 365, 0, 
2023, BS3, 3, 67.83, 13.82, 0, 339, 0, 
2024, BS3, 3, 180.33, 12.64, 0, 365, 0, 
2025, BS3, 3, 225.48, 13.61, 0, 319, 0, 
2026, BS3, 3, 169.44, 14.33, 0, 365, 0, 
2027, BS3, 3, 180.33, 12.64, 0, 365, 0, 
2028, BS3, 3, 60.26, 13.72, 0, 365, 0, 
2029, BS3, 3, 62.51, 13.43, 0, 324, 0, 
2030, BS3, 3, 88.5, 13.38, 0, 312, 0, 
2031, BS3, 3, 152.05, 13.79, 0, 312, 0, 
2032, BS3, 3, 72.85, 13.73, 0, 318, 0, 
2033, BS3, 3, 113.41, 14.27, 0, 328, 0, 
2034, BS3, 3, 137.28, 13.7, 0, 346, 0, 
2035, BS3, 3, 80.39, 13.19, 0, 365, 0, 
2036, BS3, 3, 152.05, 13.79, 0, 313, 0, 
2037, BS3, 3, 117.37, 13.86, 0, 365, 0, 
2038, BS3, 3, 60.26, 13.72, 0, 365, 0, 
2039, BS3, 3, 210.58, 14.26, 0, 365, 0, 
2040, BS3, 3, 80.39, 13.19, 0, 365, 0, 
2041, BS3, 3, 210.58, 14.26, 0, 365, 0, 
2042, BS3, 3, 100.16, 13.53, 0, 365, 0, 
2043, BS3, 3, 96.04, 13.43, 0, 365, 0, 
2044, BS3, 3, 72.85, 13.73, 0, 332, 0, 
2045, BS3, 3, 97.83, 13.35, 0, 292, 0, 
2046, BS3, 3, 96.62, 12.97, 0, 365, 0, 
2047, BS3, 3, 137.28, 13.7, 0, 348, 0, 
2048, BS3, 3, 137.28, 13.7, 0, 345, 0, 
2049, BS3, 3, 97.83, 13.35, 0, 300, 0, 
2050, BS3, 3, 180.33, 12.64, 0, 319, 0, 
2051, BS3, 3, 61.42, 13.48, 0, 319, 0, 
2052, BS3, 3, 180.33, 12.64, 0, 365, 0, 
2053, BS3, 3, 152.05, 13.79, 0, 312, 0, 
2054, BS3, 3, 97.83, 13.35, 0, 296, 0, 
2055, BS3, 3, 113.41, 14.27, 0, 318, 0, 
2056, BS3, 3, 115.95, 14.06, 0, 365, 0, 
2057, BS3, 3, 96.62, 12.97, 0, 365, 0, 
2058, BS3, 3, 134.76, 13.07, 0, 314, 0, 
2059, BS3, 3, 96.04, 13.43, 0, 365, 0, 
2060, BS3, 3, 154.73, 13.93, 0, 365, 0, 
2061, BS3, 3, 72.85, 13.73, 0, 313, 0, 
2062, BS3, 3, 94.9, 14.34, 0, 316, 0, 
2063, BS3, 3, 154.73, 13.93, 0, 365, 0, 
2064, BS3, 3, 113.41, 14.27, 0, 318, 0, 
2065, BS3, 3, 96.62, 12.97, 0, 365, 0, 
2066, BS3, 3, 61.42, 13.48, 0, 324, 0, 
2067, BS3, 3, 117.37, 13.86, 0, 365, 0, 
2068, BS3, 3, 96.62, 12.97, 0, 365, 0, 
2069, BS3, 3, 103.51, 14.55, 0, 334, 0, 
2070, BS3, 3, 210.58, 14.26, 0, 365, 0, 
2071, BS3, 3, 100.16, 13.53, 0, 365, 0, 
2072, BS3, 3, 72.85, 13.73, 0, 324, 0, 
2073, BS3, 3, 117.37, 13.86, 0, 365, 0, 
2074, BS3, 3, 60.26, 13.72, 0, 365, 0, 
2075, BS3, 3, 225.48, 13.61, 0, 365, 0, 
2076, BS3, 3, 88.5, 13.38, 0, 308, 0, 
2077, BS3, 3, 96.04, 13.43, 0, 365, 0, 
2078, BS3, 3, 152.05, 13.79, 0, 314, 0, 
2079, BS3, 3, 195.91, 13.07, 0, 330, 0, 
1980, BS4, 4, 116.39, 13.3, 0, 365, 0, 
1981, BS4, 4, 65.79, 13.46, 0, 365, 0, 
1982, BS4, 4, 57.21, 13.98, 0, 365, 0, 
1983, BS4, 4, 71.05, 13.87, 0, 365, 0, 
1984, BS4, 4, 72.48, 13.67, 0, 365, 0, 
1985, BS4, 4, 170.93, 14.6, 0, 365, 0, 
1986, BS4, 4, 71.05, 13.87, 0, 365, 0, 
1987, BS4, 4, 74.6, 14.67, 0, 365, 0, 
1988, BS4, 4, 139.54, 14.61, 0, 365, 0, 
1989, BS4, 4, 80.99, 13.73, 0, 365, 0, 
1990, BS4, 4, 74.6, 14.67, 0, 365, 0, 
1991, BS4, 4, 101.98, 13.99, 0, 314, 0, 
1992, BS4, 4, 48.49, 13.91, 0, 365, 0, 
1993, BS4, 4, 97.26, 14.38, 0, 365, 0, 
1994, BS4, 4, 139.54, 14.61, 0, 365, 0, 
1995, BS4, 4, 65.79, 13.46, 0, 365, 0, 
1996, BS4, 4, 79.01, 13.78, 0, 310, 0, 
1997, BS4, 4, 93.52, 14.62, 0, 365, 0, 
1998, BS4, 4, 108.9, 14.07, 0, 365, 0, 
1999, BS4, 4, 108.9, 14.07, 0, 365, 0, 
2000, BS4, 4, 93.74, 14.04, 0, 365, 0, 
2001, BS4, 4, 50.86, 13.71, 0, 329, 0, 
2002, BS4, 4, 108.9, 14.07, 0, 365, 0, 
2003, BS4, 4, 71.05, 13.87, 0, 365, 0, 
2004, BS4, 4, 87.9, 15.01, 0, 365, 0, 
2005, BS4, 4, 50.16, 13.67, 0, 340, 0, 
2006, BS4, 4, 101.98, 13.99, 0, 317, 0, 
2007, BS4, 4, 170.93, 14.6, 0, 365, 0, 
2008, BS4, 4, 87.9, 15.01, 0, 365, 0, 
2009, BS4, 4, 65.79, 13.46, 0, 365, 0, 
2010, BS4, 4, 48.49, 13.91, 0, 365, 0, 
2011, BS4, 4, 182.55, 14.09, 0, 365, 0, 
2012, BS4, 4, 96.06, 14.14, 0, 365, 0, 
2013, BS4, 4, 101.98, 13.99, 0, 316, 0, 
2014, BS4, 4, 80.99, 13.73, 0, 365, 0, 
2015, BS4, 4, 74.27, 13.18, 0, 365, 0, 
2016, BS4, 4, 80.99, 13.73, 0, 365, 0, 
2017, BS4, 4, 182.55, 14.09, 0, 365, 0, 
2018, BS4, 4, 113.55, 13.97, 0, 365, 0, 
2019, BS4, 4, 182.55, 14.09, 0, 365, 0, 
2020, BS4, 4, 58.73, 14.15, 0, 365, 0, 
2021, BS4, 4, 170.93, 14.6, 0, 365, 0, 
2022, BS4, 4, 108.9, 14.07, 0, 365, 0, 
2023, BS4, 4, 57.21, 13.98, 0, 365, 0, 
2024, BS4, 4, 147.77, 13.06, 0, 365, 0, 
2025, BS4, 4, 182.55, 14.09, 0, 365, 0, 
2026, BS4, 4, 139.54, 14.61, 0, 365, 0, 
2027, BS4, 4, 147.77, 13.06, 0, 365, 0, 
2028, BS4, 4, 48.49, 13.91, 0, 365, 0, 
2029, BS4, 4, 50.16, 13.67, 0, 340, 0, 
2030, BS4, 4, 72.48, 13.67, 0, 365, 0, 
2031, BS4, 4, 125.87, 14.23, 0, 365, 0, 
2032, BS4, 4, 58.73, 14.15, 0, 365, 0, 
2033, BS4, 4, 93.52, 14.62, 0, 365, 0, 
2034, BS4, 4, 113.55, 13.97, 0, 365, 0, 
2035, BS4, 4, 65.79, 13.46, 0, 365, 0, 
2036, BS4, 4, 125.87, 14.23, 0, 365, 0, 
2037, BS4, 4, 96.06, 14.14, 0, 365, 0, 
2038, BS4, 4, 48.49, 13.91, 0, 365, 0, 
2039, BS4, 4, 170.93, 14.6, 0, 365, 0, 
2040, BS4, 4, 65.79, 13.46, 0, 365, 0, 
2041, BS4, 4, 170.93, 14.6, 0, 365, 0, 
2042, BS4, 4, 80.99, 13.73, 0, 365, 0, 
2043, BS4, 4, 80.48, 13.56, 0, 365, 0, 
2044, BS4, 4, 58.73, 14.15, 0, 365, 0, 
2045, BS4, 4, 79.01, 13.78, 0, 312, 0, 
2046, BS4, 4, 74.27, 13.18, 0, 365, 0, 
2047, BS4, 4, 113.55, 13.97, 0, 365, 0, 
2048, BS4, 4, 113.55, 13.97, 0, 365, 0, 
2049, BS4, 4, 79.01, 13.78, 0, 313, 0, 
2050, BS4, 4, 147.77, 13.06, 0, 365, 0, 
2051, BS4, 4, 50.86, 13.71, 0, 326, 0, 
2052, BS4, 4, 147.77, 13.06, 0, 365, 0, 
2053, BS4, 4, 125.87, 14.23, 0, 365, 0, 
2054, BS4, 4, 79.01, 13.78, 0, 315, 0, 
2055, BS4, 4, 93.52, 14.62, 0, 365, 0, 
2056, BS4, 4, 97.26, 14.38, 0, 365, 0, 
2057, BS4, 4, 74.27, 13.18, 0, 365, 0, 
2058, BS4, 4, 116.39, 13.3, 0, 365, 0, 
2059, BS4, 4, 80.48, 13.56, 0, 365, 0, 
2060, BS4, 4, 123.35, 14.24, 0, 365, 0, 
2061, BS4, 4, 58.73, 14.15, 0, 365, 0, 
2062, BS4, 4, 74.6, 14.67, 0, 365, 0, 
2063, BS4, 4, 123.35, 14.24, 0, 365, 0, 
2064, BS4, 4, 93.52, 14.62, 0, 351, 0, 
2065, BS4, 4, 74.27, 13.18, 0, 365, 0, 
2066, BS4, 4, 50.86, 13.71, 0, 328, 0, 
2067, BS4, 4, 96.06, 14.14, 0, 365, 0, 
2068, BS4, 4, 74.27, 13.18, 0, 365, 0, 
2069, BS4, 4, 87.9, 15.01, 0, 365, 0, 
2070, BS4, 4, 170.93, 14.6, 0, 365, 0, 
2071, BS4, 4, 80.99, 13.73, 0, 365, 0, 
2072, BS4, 4, 58.73, 14.15, 0, 365, 0, 
2073, BS4, 4, 96.06, 14.14, 0, 365, 0, 
2074, BS4, 4, 48.49, 13.91, 0, 365, 0, 
2075, BS4, 4, 182.55, 14.09, 0, 365, 0, 
2076, BS4, 4, 72.48, 13.67, 0, 365, 0, 
2077, BS4, 4, 80.48, 13.56, 0, 365, 0, 
2078, BS4, 4, 125.87, 14.23, 0, 365, 0, 
2079, BS4, 4, 161.36, 13.5, 0, 344, 0, 
1980, BS5, 5, 139.52, 13.35, 0, 314, 0, 
1981, BS5, 5, 89.34, 13.45, 0, 365, 0, 
1982, BS5, 5, 79.31, 13.96, 0, 347, 0, 
1983, BS5, 5, 83.72, 13.81, 0, 365, 0, 
1984, BS5, 5, 94.48, 13.53, 0, 312, 0, 
1985, BS5, 5, 232.05, 14.49, 0, 365, 0, 
1986, BS5, 5, 83.72, 13.81, 0, 365, 0, 
1987, BS5, 5, 98.01, 14.64, 0, 365, 0, 
1988, BS5, 5, 195.76, 14.52, 0, 365, 0, 
1989, BS5, 5, 101.1, 13.73, 0, 365, 0, 
1990, BS5, 5, 98.01, 14.64, 0, 317, 0, 
1991, BS5, 5, 129.62, 14.04, 0, 310, 0, 
1992, BS5, 5, 64.86, 13.98, 0, 365, 0, 
1993, BS5, 5, 127.45, 14.49, 0, 365, 0, 
1994, BS5, 5, 195.76, 14.52, 0, 365, 0, 
1995, BS5, 5, 89.34, 13.45, 0, 365, 0, 
1996, BS5, 5, 108.35, 13.62, 0, 304, 0, 
1997, BS5, 5, 125.78, 14.57, 0, 318, 0, 
1998, BS5, 5, 150.63, 13.96, 0, 365, 0, 
1999, BS5, 5, 150.63, 13.96, 0, 365, 0, 
2000, BS5, 5, 139.96, 13.96, 0, 365, 0, 
2001, BS5, 5, 67.02, 13.7, 0, 323, 0, 
2002, BS5, 5, 150.63, 13.96, 0, 365, 0, 
2003, BS5, 5, 83.72, 13.81, 0, 365, 0, 
2004, BS5, 5, 117.38, 14.9, 0, 341, 0, 
2005, BS5, 5, 68.31, 13.76, 0, 333, 0, 
2006, BS5, 5, 129.62, 14.04, 0, 310, 0, 
2007, BS5, 5, 232.05, 14.49, 0, 365, 0, 
2008, BS5, 5, 117.38, 14.9, 0, 337, 0, 
2009, BS5, 5, 89.34, 13.45, 0, 365, 0, 
2010, BS5, 5, 64.86, 13.98, 0, 365, 0, 
2011, BS5, 5, 242.72, 14, 0, 365, 0, 
2012, BS5, 5, 131.14, 14.18, 0, 365, 0, 
